airport,lat,lon,year,month,temp_mean,temp_min,temp_max,precip_sum,windspeed_max
DBQ,42.402,-90.709503,2019,8,21.200000000000003,12.5,30.1,56.900000000000006,30.5
ICT,37.649899,-97.433098,2014,11,5.148387096774194,-9.4,23.8,18.9,41.0
JAN,32.311199,-90.075897,2017,9,23.82903225806452,14.4,33.0,47.699999999999996,26.1
MHT,42.932598,-71.435699,2017,9,18.803225806451614,6.0,32.1,61.8,21.1
TUS,32.115004,-110.938053,2021,6,32.116129032258065,19.5,44.1,1.4,37.0
TWF,42.4818,-114.487999,2017,6,20.864516129032257,7.0,36.9,28.4,40.5
CRW,38.3731,-81.593201,2022,6,22.28064516129032,10.0,33.2,104.9,28.2
SLC,40.78886,-111.979866,2014,10,13.259374999999999,3.2,25.1,9.700000000000001,31.2
IAG,43.1073,-78.946198,2018,7,23.7875,14.3,33.2,79.0,24.2
MQT,46.3536,-87.395401,2016,11,5.11290322580645,-3.4,18.3,45.400000000000006,34.8
JFK,40.639447,-73.779317,2017,8,22.121875000000003,12.8,28.6,102.8,32.5
RNO,39.4991,-119.767998,2018,10,12.73125,0.6,24.8,6.0,22.0
CRW,38.3731,-81.593201,2014,2,0.08275862068965534,-14.6,18.1,105.29999999999998,28.2
ABY,31.532946,-84.196215,2019,8,27.540625,19.9,36.7,111.1,18.4
ADK,51.883564,-176.642783,2021,7,9.903125,6.0,16.1,88.8,31.3
LAW,34.567699,-98.416603,2022,11,9.75483870967742,-3.9,25.5,73.2,35.8
LGB,33.816523,-118.149891,2022,3,15.953125,4.9,31.1,30.900000000000002,39.6
HYS,38.844521,-99.273148,2019,7,27.51875,16.0,39.8,17.5,35.1
SPS,33.9888,-98.491898,2021,7,29.153125,20.6,37.9,47.400000000000006,28.5
PBI,26.683201,-80.095596,2014,8,27.934375000000003,24.1,33.2,170.6,22.9
PIA,40.6642,-89.693298,2023,5,18.9375,3.4,32.3,26.400000000000002,37.2
BTR,30.533199,-91.149597,2019,11,13.335483870967742,-3.8,25.7,60.5,32.9
ITO,19.721399,-155.048004,2014,9,24.696774193548386,21.4,28.5,45.49999999999999,19.1
DAB,29.179899,-81.058098,2022,11,21.25806451612903,9.7,28.1,96.6,59.2
BPT,29.9508,-94.020699,2020,6,26.958064516129035,19.2,34.1,104.6,28.2
CRP,27.770399,-97.501198,2022,11,17.703225806451613,6.8,28.9,218.10000000000002,37.5
PHX,33.435302,-112.005905,2015,1,12.134374999999999,-2.7,27.3,37.5,19.3
BMI,40.4771,-88.915901,2020,8,23.084375,14.1,33.4,24.1,27.6
STT,18.337091,-64.977251,2020,10,27.565625,25.4,29.7,144.0,42.2
JNU,58.355,-134.576004,2015,2,-2.2310344827586213,-19.6,5.7,130.1,35.7
CLL,30.5886,-96.3638,2013,12,9.153125,-2.7,25.4,27.6,32.5
COS,38.805801,-104.700996,2015,7,20.6,10.0,31.3,27.5,30.6
IFP,35.157398,-114.559998,2017,8,35.725,25.7,45.0,10.1,30.2
IAG,43.1073,-78.946198,2019,8,21.340625000000003,12.0,29.6,90.3,31.4
ADK,51.883564,-176.642783,2021,5,4.865625,0.8,8.7,90.3,37.5
ATW,44.258099,-88.519096,2016,10,11.850000000000001,2.8,23.9,102.70000000000002,32.0
MBS,43.531913,-84.082275,2016,6,20.119354838709675,7.2,31.8,71.7,35.5
CNY,38.755001,-109.754997,2014,10,14.34375,3.6,25.2,2.6,41.1
COD,44.520199,-109.024002,2014,7,21.765625,7.9,34.0,7.800000000000001,28.6
XWA,48.258387,-103.748797,2020,4,3.2516129032258063,-13.3,25.2,15.3,42.2
AMA,35.219398,-101.706001,2020,12,3.8687500000000004,-6.4,18.6,12.1,44.7
PPG,-14.331,-170.710007,2013,8,26.3625,24.7,27.7,151.2,39.8
MLI,41.448502,-90.5075,2023,7,23.865625,14.0,34.9,92.8,33.1
SJU,18.4394,-66.001801,2015,2,24.968965517241376,21.0,30.4,39.9,26.4
FAT,36.776199,-119.718002,2018,1,10.078125,0.7,21.3,45.400000000000006,21.2
IAD,38.9445,-77.455803,2015,6,23.258064516129032,13.1,34.9,146.3,20.6
TXK,33.453701,-93.990997,2018,7,29.168750000000003,19.9,40.2,67.30000000000001,18.9
TWF,42.4818,-114.487999,2020,5,14.903125,3.3,34.7,26.9,45.9
ERI,42.083127,-80.173867,2015,8,20.959375,14.9,28.6,50.7,29.2
ITO,19.721399,-155.048004,2015,11,23.280645161290323,19.1,27.3,214.39999999999998,24.9
ECP,30.357106,-85.795414,2014,5,22.815625,13.1,32.1,87.89999999999999,26.4
MOB,30.6912,-88.242798,2019,2,16.158620689655173,4.4,25.2,149.20000000000002,25.3
HHH,32.2244,-80.697502,2018,12,12.565625,2.7,23.6,237.7,51.0
BMI,40.4771,-88.915901,2021,2,-6.83793103448276,-23.4,15.6,42.699999999999996,37.1
DBQ,42.402,-90.709503,2021,2,-9.975862068965514,-26.9,6.2,26.500000000000004,28.5
SGF,37.245701,-93.388603,2019,4,14.06774193548387,-2.4,26.9,156.5,30.8
LGA,40.777199,-73.872597,2023,2,3.268965517241379,-16.9,19.7,47.199999999999996,41.0
GRB,44.483459,-88.130805,2018,5,16.83125,3.4,34.3,105.9,40.2
AEX,31.3274,-92.549797,2013,9,27.293548387096774,17.1,36.5,127.0,19.4
BTR,30.533199,-91.149597,2017,9,24.716129032258067,15.8,32.1,32.5,21.7
RIC,37.505199,-77.319702,2021,9,21.977419354838712,11.0,33.7,70.0,25.6
SUX,42.397605,-96.382237,2015,7,24.028125,12.0,34.4,92.9,28.5
ORF,36.895341,-76.201,2022,7,26.762499999999996,20.5,35.3,166.5,29.0
MQT,46.3536,-87.395401,2020,3,-1.478125,-13.8,11.6,82.0,33.6
OGG,20.896263,-156.431837,2023,3,23.228125,17.2,29.2,62.3,45.1
STX,17.701413,-64.802608,2015,4,25.46451612903226,23.3,27.2,12.299999999999999,36.2
EAR,40.727001,-99.006798,2019,5,14.246875,-0.3,30.7,218.8,39.5
PIA,40.6642,-89.693298,2015,8,22.86875,12.8,32.2,63.8,25.5
BRW,71.285402,-156.766008,2020,8,4.9875,0.2,14.7,14.0,43.6
MFE,26.176141,-98.237965,2019,12,18.0,4.6,31.8,36.800000000000004,38.3
CDB,55.207871,-162.725029,2021,5,4.93125,0.3,8.1,114.5,57.0
LWB,37.857914,-80.400438,2021,6,19.86774193548387,6.7,31.6,125.60000000000002,20.5
DVL,48.115454,-98.908796,2019,1,-15.465625000000001,-38.1,2.1,17.3,44.5
BTV,44.471901,-73.153297,2016,6,18.11935483870968,7.7,31.7,70.0,24.7
GSO,36.097801,-79.937302,2020,2,7.243333333333331,-5.3,18.7,177.4,36.3
BZN,45.7775,-111.153,2019,2,-12.234482758620686,-29.2,10.3,51.099999999999994,18.2
LAS,36.083361,-115.151817,2016,7,33.78125,21.2,44.1,6.9,22.6
MCI,39.2976,-94.713898,2016,9,22.129032258064512,11.6,32.7,84.99999999999999,27.3
CNY,38.755001,-109.754997,2019,6,24.099999999999994,8.6,36.5,5.1,43.6
FSM,35.336601,-94.367401,2015,3,10.715625,-6.8,26.4,151.8,21.7
MGM,32.300598,-86.393997,2023,7,28.371875,21.1,38.0,65.6,23.8
COD,44.520199,-109.024002,2017,8,20.1,11.2,32.1,11.8,23.5
MLU,32.510899,-92.037697,2018,4,16.032258064516128,2.7,27.6,99.39999999999998,35.4
GFK,47.949299,-97.176102,2013,12,-17.934375,-32.6,2.8,31.9,38.4
ECP,30.357106,-85.795414,2017,2,16.70689655172414,5.1,24.4,66.5,35.8
BFL,35.433601,-119.056999,2019,3,14.421875,4.4,28.9,48.7,32.3
GUC,38.534672,-106.934566,2013,8,17.3125,6.4,27.3,36.099999999999994,16.6
MLI,41.448502,-90.5075,2021,1,-3.496875,-16.9,5.1,66.2,32.4
HSV,34.637199,-86.775101,2023,2,11.662068965517241,-3.4,26.3,153.19999999999996,38.7
SWO,36.162132,-97.085581,2019,2,3.4379310344827587,-10.7,20.6,43.0,35.1
MAF,31.942499,-102.202003,2015,3,12.725,-4.2,32.1,40.599999999999994,46.4
IAG,43.1073,-78.946198,2018,3,-0.3,-10.3,11.7,56.7,32.4
PRC,34.654499,-112.419998,2019,11,9.329032258064517,-8.8,23.1,81.0,39.5
FLG,35.1385,-111.670998,2020,8,22.146875,12.2,33.2,19.1,28.1
BRD,46.402861,-94.129727,2018,8,20.915625,11.7,31.1,66.5,25.5
SBN,41.708698,-86.317299,2013,10,11.987499999999999,0.5,27.0,72.30000000000001,31.1
TOL,41.5868,-83.8078,2018,1,-4.321875,-22.7,15.5,43.5,35.9
AEX,31.3274,-92.549797,2017,11,16.235483870967744,1.4,28.3,48.699999999999996,30.5
CIU,46.247707,-84.471379,2018,4,-0.3548387096774194,-14.2,20.8,76.3,31.7
HGR,39.708771,-77.728014,2020,1,2.5843749999999996,-7.4,18.7,79.30000000000001,34.6
BIL,45.807701,-108.542999,2014,1,-2.85,-30.6,11.3,30.5,51.6
MLB,28.1028,-80.645302,2023,2,21.382758620689653,7.5,31.6,54.2,40.7
MDT,40.193501,-76.763397,2016,9,21.67096774193548,10.9,34.0,156.70000000000002,23.5
ELP,31.807199,-106.377998,2016,8,26.321875,16.8,36.6,34.6,26.9
FAT,36.776199,-119.718002,2018,11,12.729032258064514,1.4,26.3,83.1,27.2
BMI,40.4771,-88.915901,2023,2,2.1517241379310343,-14.9,15.4,127.80000000000001,43.9
CRP,27.770399,-97.501198,2021,12,20.378125000000004,8.3,31.3,31.8,37.6
MDW,41.785999,-87.752403,2018,1,-4.1000000000000005,-22.7,14.2,29.5,38.2
ORD,41.9786,-87.9048,2016,5,14.70625,3.9,27.8,106.3,25.8
TRI,36.475201,-82.407401,2015,7,22.890625,16.0,29.7,130.5,21.3
BTV,44.471901,-73.153297,2016,9,18.316129032258065,8.4,28.5,59.1,21.1
FAT,36.776199,-119.718002,2015,6,28.951612903225808,14.0,42.1,0.7,19.0
DVL,48.115454,-98.908796,2018,12,-8.246875,-26.7,3.8,24.8,33.7
RIC,37.505199,-77.319702,2019,12,6.553125,-4.9,22.0,75.10000000000001,27.1
GFK,47.949299,-97.176102,2023,2,-10.917241379310344,-28.5,3.3,10.699999999999998,44.3
TWF,42.4818,-114.487999,2023,2,-1.0344827586206897,-12.1,9.7,19.8,38.4
DBQ,42.402,-90.709503,2021,12,-0.1343749999999999,-13.9,20.3,55.699999999999996,47.1
GRK,31.0672,-97.828903,2013,8,29.684375,21.0,38.1,10.999999999999998,23.3
BWI,39.1754,-76.668297,2015,10,13.962499999999999,1.6,25.1,71.39999999999999,26.7
PUB,38.289101,-104.497002,2021,2,-1.5,-21.9,18.9,15.8,44.1
CRP,27.770399,-97.501198,2015,12,16.684375,5.9,27.0,48.2,39.9
DTW,42.21377,-83.353786,2018,4,5.083870967741936,-6.9,24.8,85.2,39.4
PIE,27.9102,-82.687401,2021,12,19.73125,10.4,28.4,47.80000000000001,28.3
ERI,42.083127,-80.173867,2018,2,1.1689655172413793,-12.0,20.5,125.1,39.5
CIU,46.247707,-84.471379,2016,3,-1.0625,-16.6,13.3,79.0,39.2
DAY,39.902401,-84.219398,2013,11,4.074193548387097,-7.8,17.3,51.8,37.6
TRI,36.475201,-82.407401,2020,7,24.606250000000003,15.9,34.3,137.3,16.6
SBN,41.708698,-86.317299,2023,5,15.7875,1.2,31.6,78.1,32.1
PIA,40.6642,-89.693298,2022,12,-1.321875,-23.5,17.1,53.3,40.9
HOU,29.645399,-95.2789,2015,3,16.71875,0.9,26.6,175.89999999999998,33.9
FLG,35.1385,-111.670998,2020,1,-0.8218749999999999,-13.6,11.7,13.6,34.4
DIK,46.797533,-102.801905,2023,2,-6.524137931034482,-33.0,10.3,21.699999999999996,37.2
CIU,46.247707,-84.471379,2017,8,16.9375,7.7,26.6,145.8,29.1
MIA,25.7932,-80.290604,2019,5,26.081250000000004,20.6,32.3,106.30000000000001,30.2
BIL,45.807701,-108.542999,2016,11,5.387096774193548,-6.5,20.0,12.4,32.1
MLB,28.1028,-80.645302,2022,12,18.6,0.6,27.3,43.50000000000001,27.7
PAE,47.9063,-122.281998,2022,11,3.1967741935483867,-5.3,12.3,142.70000000000002,53.8
HDN,40.481201,-107.218002,2016,4,2.3580645161290326,-10.8,18.1,53.099999999999994,32.4
AMA,35.219398,-101.706001,2022,11,6.39032258064516,-6.9,23.5,22.599999999999998,40.3
DFW,32.896801,-97.038002,2020,10,18.70625,3.5,35.3,80.0,36.2
RFD,42.1954,-89.097198,2018,10,10.128125,-3.2,28.4,128.60000000000002,41.6
STX,17.701413,-64.802608,2015,1,25.434375000000003,23.8,26.5,19.9,43.5
ATW,44.258099,-88.519096,2021,8,22.424999999999997,12.1,30.8,97.2,31.7
HIB,47.384831,-92.836905,2021,5,12.359375,-0.9,27.4,50.699999999999996,35.4
PVD,41.725038,-71.425668,2014,10,13.54375,3.5,23.3,107.8,31.1
MTJ,38.5098,-107.893997,2022,2,-4.044827586206896,-22.1,13.5,25.5,20.1
SAF,35.6171,-106.088997,2013,11,2.4741935483870967,-15.9,16.3,37.9,31.3
SPS,33.9888,-98.491898,2019,5,21.96875,8.7,31.2,263.2,44.7
BHM,33.562901,-86.753502,2021,9,22.541935483870972,10.9,30.2,121.7,25.6
ESC,45.723199,-87.088623,2013,11,1.9064516129032256,-8.6,9.9,96.60000000000002,32.8
CGI,37.2253,-89.570801,2019,12,5.78125,-4.8,19.8,51.3,27.1
PNS,30.4734,-87.1866,2014,7,26.796875,18.3,35.3,118.70000000000002,19.4
MAF,31.942499,-102.202003,2023,5,23.203125,11.8,35.8,37.099999999999994,51.3
TUS,32.115004,-110.938053,2018,9,28.50967741935484,19.0,39.2,82.9,31.2
HOU,29.645399,-95.2789,2017,1,15.221874999999999,-5.3,25.4,138.0,45.3
HGR,39.708771,-77.728014,2018,11,4.351612903225806,-6.0,22.2,176.00000000000003,29.3
TRI,36.475201,-82.407401,2022,10,12.171875,-0.2,25.1,68.80000000000001,21.6
MKG,43.169498,-86.238197,2022,9,17.67096774193548,5.2,27.0,57.7,32.9
BIL,45.807701,-108.542999,2018,8,20.809375,7.5,38.3,46.60000000000001,26.3
KOA,19.738783,-156.045603,2022,10,25.434375000000003,21.1,30.0,66.2,18.9
SPI,39.844101,-89.677902,2020,6,23.641935483870967,13.2,32.6,74.39999999999999,38.1
WYS,44.6884,-111.117996,2021,9,10.67741935483871,-4.7,26.7,20.2,31.0
VEL,40.436214,-109.511661,2022,12,-7.15625,-22.7,3.8,67.7,18.4
LAW,34.567699,-98.416603,2017,1,6.45625,-13.2,25.9,80.0,39.4
BLV,38.5452,-89.835197,2021,9,22.812903225806455,10.4,33.7,144.1,25.0
OAK,37.720085,-122.221184,2020,6,17.329032258064515,10.0,28.4,0.6000000000000001,32.4
GUM,13.485,144.797282,2018,3,26.5875,22.8,30.6,84.79999999999998,28.2
TOL,41.5868,-83.8078,2018,5,18.309375,6.2,32.4,106.70000000000002,39.1
BPT,29.9508,-94.020699,2022,11,15.46774193548387,4.6,27.5,219.29999999999995,31.1
HLN,46.6068,-111.983002,2018,7,21.45,4.9,33.2,1.8,27.3
TRI,36.475201,-82.407401,2014,4,13.393548387096773,-2.5,26.7,96.00000000000001,22.9
SWO,36.162132,-97.085581,2019,12,6.2,-5.4,18.8,18.6,30.3
SMF,38.6954,-121.591003,2017,9,23.72903225806452,10.2,44.0,0.2,24.8
HGR,39.708771,-77.728014,2020,4,9.52258064516129,-1.8,21.7,133.2,38.4
PNS,30.4734,-87.1866,2017,9,24.896774193548385,16.5,31.4,33.6,34.8
HOU,29.645399,-95.2789,2016,5,23.778125,12.7,30.6,222.5,35.8
BHM,33.562901,-86.753502,2017,1,10.928125,-8.8,22.7,164.2,34.6
OGG,20.896263,-156.431837,2023,2,22.76896551724138,18.5,27.4,128.1,46.3
ABY,31.532946,-84.196215,2023,2,15.86896551724138,0.2,27.9,115.09999999999998,29.3
ADK,51.883564,-176.642783,2018,12,0.809375,-8.0,5.6,102.6,58.9
PPG,-14.331,-170.710007,2022,10,26.31875,23.4,27.9,225.6,39.1
GTR,33.450298,-88.5914,2015,2,4.110344827586207,-5.3,19.6,110.9,29.3
OAK,37.720085,-122.221184,2022,10,15.4,7.4,29.1,10.299999999999999,30.7
PHF,37.131901,-76.492996,2013,11,9.622580645161293,-2.7,22.1,102.6,40.6
BTV,44.471901,-73.153297,2015,11,5.351612903225807,-4.7,18.4,45.599999999999994,27.0
OKC,35.393388,-97.598248,2017,2,10.355172413793104,-4.3,29.1,41.1,38.7
MGM,32.300598,-86.393997,2015,1,7.63125,-6.6,21.6,74.10000000000001,27.6
HIB,47.384831,-92.836905,2014,11,-6.225806451612903,-24.0,8.4,20.8,28.0
MCI,39.2976,-94.713898,2015,9,22.71290322580645,10.5,33.6,37.099999999999994,26.6
PHF,37.131901,-76.492996,2018,2,9.83448275862069,-6.6,23.9,92.4,35.4
ORH,42.2673,-71.875702,2018,10,9.496875,-2.1,25.4,101.6,32.6
PHL,39.871899,-75.241096,2015,9,21.706451612903226,12.1,34.0,81.80000000000001,24.9
MDT,40.193501,-76.763397,2016,4,10.522580645161291,-3.2,25.9,83.0,32.2
FLG,35.1385,-111.670998,2018,3,3.2906249999999995,-13.2,18.9,35.7,33.2
LCK,39.813801,-82.927803,2023,8,22.321875,11.9,32.4,101.2,25.4
LAW,34.567699,-98.416603,2021,6,26.31935483870968,13.6,37.5,109.99999999999999,37.9
LCK,39.813801,-82.927803,2021,1,-0.03437499999999999,-8.2,10.7,69.5,27.2
GPT,30.407301,-89.070099,2022,1,10.125,-2.9,23.8,130.6,35.9
ANC,61.179004,-149.992561,2016,1,-2.1,-8.3,3.5,28.699999999999996,18.2
PSP,33.8297,-116.507004,2014,4,21.629032258064516,6.6,35.3,5.8999999999999995,19.8
BZN,45.7775,-111.153,2014,6,14.093548387096776,3.3,25.0,47.9,24.9
SJU,18.4394,-66.001801,2017,5,26.25,20.5,31.7,140.9,25.3
MQT,46.3536,-87.395401,2021,1,-5.653125,-16.3,3.8,26.6,27.5
SGF,37.245701,-93.388603,2014,3,5.225,-17.8,23.0,80.6,33.4
GRK,31.0672,-97.828903,2020,1,11.996875,1.0,26.5,81.5,45.0
PIE,27.9102,-82.687401,2020,8,28.11875,24.5,34.0,186.5,25.9
ADK,51.883564,-176.642783,2021,6,6.9870967741935495,3.1,10.4,75.9,31.8
SAV,32.127602,-81.202103,2021,10,20.303125,9.2,29.7,121.7,26.2
MDW,41.785999,-87.752403,2019,5,14.115625000000001,2.2,27.8,267.5,32.9
FSD,43.585463,-96.741152,2015,4,10.745161290322578,-1.7,26.2,38.699999999999996,41.6
LSE,43.879002,-91.256699,2014,11,-2.148387096774194,-18.6,13.6,35.1,27.2
JLN,37.151798,-94.498299,2023,3,8.684375,-6.5,24.9,124.9,40.6
CRW,38.3731,-81.593201,2013,9,19.47096774193549,8.1,31.0,67.0,16.1
OAJ,34.829201,-77.612099,2019,2,11.37241379310345,-2.3,25.0,68.10000000000001,31.6
GTR,33.450298,-88.5914,2017,7,27.340625000000003,20.7,36.5,103.80000000000001,19.6
HHH,32.2244,-80.697502,2021,11,13.27096774193548,4.6,23.6,85.1,39.0
OGG,20.896263,-156.431837,2016,12,22.728125000000002,18.3,27.6,135.89999999999998,32.7
TXK,33.453701,-93.990997,2019,11,10.700000000000001,-6.5,23.4,77.8,28.8
RDM,44.254101,-121.150002,2018,7,22.746875,5.5,37.0,0.0,36.6
LFT,30.205299,-91.987602,2014,2,12.089655172413792,-1.9,25.1,174.29999999999995,31.1
DAB,29.179899,-81.058098,2021,10,23.7,12.3,30.5,64.6,33.0
LEX,38.036499,-84.605904,2017,10,14.587499999999999,-0.5,27.3,130.2,26.4
MKG,43.169498,-86.238197,2014,2,-7.962068965517241,-19.4,4.8,38.3,42.5
CGI,37.2253,-89.570801,2018,11,5.764516129032257,-5.4,20.5,131.79999999999998,30.3
DVL,48.115454,-98.908796,2020,1,-11.45625,-31.5,4.6,20.9,48.8
ROC,43.1189,-77.672401,2015,4,7.406451612903226,-4.2,25.6,67.1,33.0
FSM,35.336601,-94.367401,2018,8,26.85,18.0,35.5,115.19999999999999,25.2
SCE,40.849374,-77.84852,2022,11,5.874193548387096,-6.8,23.4,92.6,28.7
ORH,42.2673,-71.875702,2020,7,22.990625,13.7,34.5,93.8,22.9
STX,17.701413,-64.802608,2020,7,27.70625,25.5,29.1,120.5,50.4
DAL,32.847099,-96.851799,2013,11,11.716129032258065,-0.6,28.9,77.00000000000001,31.2
GFK,47.949299,-97.176102,2017,11,-3.1903225806451614,-20.4,10.4,24.5,38.8
PIA,40.6642,-89.693298,2013,8,23.793750000000003,13.5,35.8,22.700000000000003,20.1
RST,43.908298,-92.5,2014,11,-3.6774193548387095,-19.7,12.6,36.699999999999996,30.9
MGM,32.300598,-86.393997,2020,12,8.921875,-3.9,22.5,132.6,33.2
BPT,29.9508,-94.020699,2019,6,26.816129032258072,19.8,32.7,199.8,33.9
SEA,47.447943,-122.310276,2015,4,8.958064516129031,1.8,21.0,76.9,21.1
MBS,43.531913,-84.082275,2014,9,16.016129032258068,4.6,29.8,94.69999999999999,35.7
FAY,34.991199,-78.880302,2022,10,16.162499999999998,3.3,26.5,31.1,35.2
KOA,19.738783,-156.045603,2015,6,22.248387096774188,18.2,26.5,203.2,10.0
BPT,29.9508,-94.020699,2022,12,13.83125,-8.8,25.5,159.5,35.8
AEX,31.3274,-92.549797,2018,8,28.418750000000003,20.9,37.4,75.3,21.9
